steps,Achem0,Achem1,Achem2,Achem3,Achem4,Achem5,Achem6,Achem7,AreactRate,Bchem0,Bchem1,Bchem2,Bchem3,Bchem4,Bchem5,Bchem6,Bchem7,BreactRate,Cchem0,Cchem1,Cchem2,Cchem3,Cchem4,Cchem5,Cchem6,Cchem7,CreactRate,Dchem0,Dchem1,Dchem2,Dchem3,Dchem4,Dchem5,Dchem6,Dchem7,DreactRate,B1thres,B1chance,C1thres,C1chance,C2thres,C2chance,C3thres,C3chance,D1thres,D1chance,D2thres,D2chance,zeros
672,0,0,0,0,0,4,18,0,49,9,0,0,0,0,0,0,11,45,5,5,6,0,0,0,0,0,41,7,7,0,0,0,0,0,0,39,100,20,100,50,100,50,100,40,100,30,100,30,0
673,0,0,0,0,0,4,18,0,47,9,0,0,0,0,0,0,11,47,6,6,7,0,0,0,0,0,44,6,6,0,0,0,0,0,0,39,100,0,100,40,100,40,100,30,100,30,100,30,0
674,0,0,0,0,0,4,18,0,49,10,0,0,0,0,0,0,11,46,5,5,6,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,0,100,40,100,40,100,30,100,40,100,30,0
675,0,0,0,0,0,4,18,0,47,9,0,0,0,0,0,0,10,46,6,6,6,0,0,0,0,0,43,7,7,0,0,0,0,0,0,39,100,0,100,40,100,40,100,40,100,30,100,30,0
676,0,0,0,0,0,4,18,0,49,10,0,0,0,0,0,0,11,46,5,5,6,0,0,0,0,0,44,6,6,0,0,0,0,0,0,39,100,0,100,40,100,40,100,30,100,30,100,30,0
677,0,0,0,0,0,4,18,0,47,10,0,0,0,0,0,0,11,46,6,6,6,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,0,100,40,100,40,100,40,100,40,100,30,0
678,0,0,0,0,0,4,18,0,49,10,0,0,0,0,0,0,11,48,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,39,100,0,100,40,100,40,100,40,100,30,100,30,0
679,0,0,0,0,0,4,18,0,47,10,0,0,0,0,0,0,11,46,5,6,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,0,100,50,100,40,100,40,100,40,100,40,0
680,0,0,0,0,0,4,17,0,48,9,0,0,0,0,0,0,10,46,6,6,6,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,0,100,40,100,40,100,40,100,40,100,30,0
681,0,0,0,0,0,4,18,0,47,9,0,0,0,0,0,0,11,45,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,39,100,20,100,40,100,30,100,40,100,30,100,30,0
682,0,0,0,0,0,4,18,0,47,9,0,0,0,0,0,0,10,46,6,7,6,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,0,100,40,100,30,100,40,100,40,100,40,0
683,0,0,0,0,0,4,18,0,49,9,0,0,0,0,0,0,10,44,5,6,5,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,20,100,40,100,30,100,40,100,40,100,30,0
684,0,0,0,0,0,4,18,0,47,8,0,0,0,0,0,0,10,45,5,7,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,39,100,20,100,50,100,30,100,40,100,30,100,30,0
685,0,0,0,0,0,4,18,0,49,8,0,0,0,0,0,0,10,43,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,40,100,40,100,30,100,40,100,40,100,40,0
686,0,0,0,0,0,4,18,0,47,7,0,0,0,0,0,0,10,44,5,7,6,0,0,0,0,0,43,5,5,0,0,0,0,0,0,37,100,40,100,50,100,30,100,40,100,40,100,40,0
687,0,0,0,0,0,4,17,0,48,7,0,0,0,0,0,0,10,42,6,7,6,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,60,100,40,100,30,100,40,100,40,100,40,0
688,0,0,0,0,0,4,18,0,47,7,0,0,0,0,0,0,10,42,5,7,5,0,0,0,0,0,45,6,6,0,0,0,0,0,0,37,100,60,100,40,100,20,100,40,100,40,100,40,0
689,0,0,0,0,0,4,17,0,48,6,0,0,0,0,0,0,10,43,5,7,6,0,0,0,0,0,43,5,6,0,0,0,0,0,0,38,100,60,100,50,100,30,100,40,100,40,100,30,0
690,0,0,0,0,0,4,18,0,47,6,0,0,0,0,0,0,10,41,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,80,100,40,100,30,100,40,100,40,100,40,0
691,0,0,0,0,0,4,17,0,48,5,0,0,0,0,0,0,9,41,5,7,5,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,80,100,50,100,30,100,50,100,40,100,40,0
692,0,0,0,0,0,4,18,0,47,5,0,0,0,0,0,0,10,40,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,39,100,100,100,40,100,30,100,40,100,30,100,30,0
693,0,0,0,0,0,3,17,0,47,5,0,0,0,0,0,0,10,40,5,7,5,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,100,100,50,100,30,100,50,100,40,100,40,0
694,0,0,0,0,0,4,17,0,46,4,0,0,0,0,0,0,10,41,6,7,6,0,0,0,0,0,44,5,5,0,0,0,0,0,0,37,100,100,100,40,100,30,100,40,100,40,100,40,0
695,0,0,0,0,0,3,17,0,47,5,0,0,0,0,0,0,10,40,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,100,100,40,100,30,100,40,100,40,100,40,0
696,0,0,0,0,0,4,17,0,46,4,0,0,0,0,0,0,9,40,5,7,5,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,100,100,50,100,30,100,50,100,40,100,40,0
697,0,0,0,0,0,4,18,0,47,5,0,0,0,0,0,0,10,40,5,6,5,0,0,0,0,0,44,5,5,0,0,0,0,0,0,37,100,100,100,40,100,30,100,40,100,40,100,40,0
698,0,0,0,0,0,3,17,0,47,5,0,0,0,0,0,0,10,40,5,6,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,100,100,50,100,40,100,50,100,40,100,40,0
699,0,0,0,0,0,4,18,0,47,5,0,0,0,0,0,0,9,41,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,80,100,40,100,40,100,40,100,40,100,40,0
700,0,0,0,0,0,3,17,0,47,6,0,0,0,0,0,0,10,41,5,6,5,0,0,0,0,0,41,5,6,0,0,0,0,0,0,38,100,80,100,50,100,40,100,50,100,40,100,30,0
701,0,0,0,0,0,4,17,0,46,6,0,0,0,0,0,0,9,42,6,6,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,60,100,40,100,40,100,40,100,40,100,40,0
702,0,0,0,0,0,3,17,0,47,7,0,0,0,0,0,0,10,42,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,60,100,40,100,40,100,40,100,40,100,40,0
703,0,0,0,0,0,3,17,0,45,8,0,0,0,0,0,0,10,43,5,5,5,0,0,0,0,0,40,6,6,0,0,0,0,0,0,39,100,40,100,50,100,50,100,50,100,30,100,30,0
704,0,0,0,0,0,3,17,0,47,8,0,0,0,0,0,0,9,44,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,20,100,40,100,40,100,40,100,40,100,40,0
705,0,0,0,0,0,3,17,0,45,9,0,0,0,0,0,0,10,44,5,5,5,0,0,0,0,0,40,6,5,0,0,0,0,0,0,38,100,20,100,50,100,50,100,50,100,30,100,40,0
706,0,0,0,0,0,3,17,0,47,9,0,0,0,0,0,0,9,45,6,5,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,0,100,40,100,50,100,40,100,40,100,40,0
707,0,0,0,0,0,3,17,0,45,10,0,0,0,0,0,0,9,44,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,0,100,40,100,40,100,40,100,40,100,40,0
708,0,0,0,0,0,2,16,0,45,10,0,0,0,0,0,0,9,46,6,5,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,39,100,0,100,40,100,50,100,40,100,30,100,30,0
709,0,0,0,0,0,3,17,0,45,11,0,0,0,0,0,0,9,45,5,4,5,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,0,100,40,100,50,100,40,100,40,100,40,0
710,0,0,0,0,0,3,17,0,45,10,0,0,0,0,0,0,9,46,5,4,6,0,0,0,0,0,40,7,6,0,0,0,0,0,0,38,100,0,100,50,100,60,100,40,100,30,100,40,0
711,0,0,0,0,0,3,17,0,47,11,0,0,0,0,0,0,9,45,6,5,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,39,100,0,100,40,100,50,100,40,100,30,100,30,0
712,0,0,0,0,0,3,17,0,45,12,0,0,0,0,0,0,9,46,5,4,5,0,0,0,0,0,42,7,6,0,0,0,0,0,0,38,100,0,100,40,100,50,100,40,100,30,100,40,0
713,0,0,0,0,0,3,16,0,46,11,0,0,0,0,0,0,9,47,6,5,6,0,0,0,0,0,42,6,5,0,0,0,0,0,0,38,100,0,100,40,100,50,100,40,100,30,100,40,0
714,0,0,0,0,0,3,17,0,45,11,0,0,0,0,0,0,9,45,5,4,5,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,0,100,40,100,50,100,40,100,40,100,40,0
715,0,0,0,0,0,3,16,0,46,10,0,0,0,0,0,0,8,45,6,4,6,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,0,100,40,100,60,100,40,100,40,100,40,0
716,0,0,0,0,0,3,17,0,45,10,0,0,0,0,0,0,9,44,5,4,6,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,0,100,40,100,50,100,30,100,30,100,40,0
717,0,0,0,0,0,2,16,0,45,9,0,0,0,0,0,0,8,44,5,4,6,0,0,0,0,0,40,6,6,0,0,0,0,0,0,37,100,0,100,50,100,60,100,40,100,40,100,40,0
718,0,0,0,0,0,3,16,0,44,9,0,0,0,0,0,0,8,42,6,5,7,0,0,0,0,0,43,7,6,0,0,0,0,0,0,38,100,20,100,40,100,50,100,30,100,30,100,40,0
719,0,0,0,0,0,3,17,0,45,8,0,0,0,0,0,0,8,43,5,4,6,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,20,100,40,100,50,100,30,100,30,100,40,0
720,0,0,0,0,0,3,16,0,46,8,0,0,0,0,0,0,8,41,5,5,6,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,40,100,50,100,50,100,40,100,40,100,40,0
721,0,0,0,0,0,3,17,0,45,8,0,0,0,0,0,0,9,42,5,4,6,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,40,100,40,100,50,100,30,100,30,100,40,0
722,0,0,0,0,0,3,16,0,46,7,0,0,0,0,0,0,8,42,5,5,6,0,0,0,0,0,41,6,5,0,0,0,0,0,0,36,100,40,100,50,100,50,100,40,100,40,100,50,0
723,0,0,0,0,0,3,17,0,45,7,0,0,0,0,0,0,8,40,6,5,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,60,100,40,100,50,100,40,100,40,100,40,0
724,0,0,0,0,0,3,16,0,46,6,0,0,0,0,0,0,8,41,5,5,6,0,0,0,0,0,44,5,5,0,0,0,0,0,0,37,100,60,100,40,100,40,100,30,100,40,100,40,0
725,0,0,0,0,0,3,16,0,44,6,0,0,0,0,0,0,8,39,6,5,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,80,100,40,100,50,100,40,100,40,100,40,0
726,0,0,0,0,0,2,16,0,45,6,0,0,0,0,0,0,8,39,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,80,100,40,100,40,100,40,100,40,100,40,0
727,0,0,0,0,0,3,16,0,44,5,0,0,0,0,0,0,8,40,6,5,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,39,100,80,100,40,100,50,100,40,100,30,100,30,0
728,0,0,0,0,0,3,17,0,45,5,0,0,0,0,0,0,8,38,5,5,5,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,100,100,40,100,40,100,40,100,40,100,30,0
729,0,0,0,0,0,3,16,0,46,5,0,0,0,0,0,0,8,40,5,5,5,0,0,0,0,0,40,5,6,0,0,0,0,0,0,38,100,80,100,50,100,50,100,50,100,40,100,30,0
730,0,0,0,0,0,3,16,0,44,4,0,0,0,0,0,0,7,38,6,6,6,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,100,100,40,100,40,100,40,100,40,100,30,0
731,0,0,0,0,0,2,16,0,45,5,0,0,0,0,0,0,7,37,5,5,5,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,100,100,40,100,40,100,40,100,40,100,30,0
732,0,0,0,0,0,3,16,0,44,4,0,0,0,0,0,0,7,38,6,6,6,0,0,0,0,0,43,6,7,0,0,0,0,0,0,40,100,100,100,40,100,40,100,40,100,30,100,20,0
733,0,0,0,0,0,2,16,0,45,5,0,0,0,0,0,0,7,37,5,6,5,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,100,100,40,100,30,100,40,100,40,100,30,0
734,0,0,0,0,0,3,16,0,44,5,0,0,0,0,0,0,7,37,6,6,6,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,100,100,40,100,40,100,40,100,40,100,30,0
735,0,0,0,0,0,3,16,0,46,5,0,0,0,0,0,0,7,39,5,6,5,0,0,0,0,0,44,6,7,0,0,0,0,0,0,40,100,80,100,40,100,30,100,40,100,30,100,20,0
736,0,0,0,0,0,3,16,0,44,6,0,0,0,0,0,0,7,38,5,6,5,0,0,0,0,0,41,6,7,0,0,0,0,0,0,38,100,80,100,50,100,40,100,50,100,40,100,30,0
737,0,0,0,0,0,4,16,0,45,6,0,0,0,0,0,0,7,40,6,7,6,0,0,0,0,0,44,5,7,0,0,0,0,0,0,39,100,60,100,40,100,30,100,40,100,40,100,20,0
738,0,0,0,0,0,3,16,0,46,7,0,0,0,0,0,0,7,39,5,6,5,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,60,100,40,100,30,100,40,100,40,100,30,0
739,0,0,0,0,0,3,16,0,44,8,0,0,0,0,0,0,7,40,6,6,6,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,40,100,40,100,40,100,40,100,40,100,30,0
740,0,0,0,0,0,3,16,0,46,8,0,0,0,0,0,0,7,42,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,39,100,20,100,40,100,30,100,40,100,30,100,30,0
741,0,0,0,0,0,3,16,0,44,9,0,0,0,0,0,0,7,41,5,6,6,0,0,0,0,0,42,6,7,0,0,0,0,0,0,38,100,20,100,50,100,40,100,40,100,40,100,30,0
742,0,0,0,0,0,3,16,0,46,9,0,0,0,0,0,0,6,42,5,6,5,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,0,100,40,100,30,100,40,100,40,100,30,0
743,0,0,0,0,0,3,16,0,44,10,0,0,0,0,0,0,7,42,5,6,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,39,100,0,100,50,100,40,100,40,100,30,100,30,0
744,0,0,0,0,0,2,15,0,44,11,0,0,0,0,0,0,7,43,6,7,6,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,0,100,40,100,30,100,40,100,40,100,30,0
745,0,0,0,0,0,3,16,0,44,10,0,0,0,0,0,0,7,44,5,6,5,0,0,0,0,0,44,5,6,0,0,0,0,0,0,38,100,0,100,40,100,30,100,40,100,40,100,30,0
746,0,0,0,0,0,3,16,0,44,11,0,0,0,0,0,0,7,43,6,7,6,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,0,100,40,100,30,100,40,100,40,100,40,0
747,0,0,0,0,0,3,16,0,46,11,0,0,0,0,0,0,6,44,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,0,100,40,100,30,100,40,100,40,100,40,0
748,0,0,0,0,0,3,16,0,44,11,0,0,0,0,0,0,7,43,5,6,6,0,0,0,0,0,42,6,5,0,0,0,0,0,0,38,100,0,100,50,100,40,100,40,100,30,100,40,0
749,0,0,0,0,0,2,16,0,45,11,0,0,0,0,0,0,6,44,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,0,100,40,100,30,100,40,100,40,100,40,0
750,0,0,0,0,0,3,16,0,44,11,0,0,0,0,0,0,6,42,5,6,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,0,100,50,100,40,100,50,100,40,100,40,0
751,0,0,0,0,0,2,15,0,44,11,0,0,0,0,0,0,7,43,6,6,6,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,0,100,40,100,40,100,40,100,30,100,40,0
752,0,0,0,0,0,3,16,0,44,10,0,0,0,0,0,0,6,43,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,0,100,40,100,40,100,40,100,40,100,40,0
753,0,0,0,0,0,2,15,0,44,10,0,0,0,0,0,0,7,42,5,6,6,0,0,0,0,0,42,5,5,0,0,0,0,0,0,37,100,0,100,50,100,40,100,40,100,40,100,40,0
754,0,0,0,0,0,3,16,0,44,9,0,0,0,0,0,0,6,42,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,36,100,0,100,40,100,40,100,40,100,40,100,50,0
755,0,0,0,0,0,3,16,0,44,9,0,0,0,0,0,0,6,40,5,6,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,20,100,50,100,40,100,40,100,40,100,40,0
756,0,0,0,0,0,2,16,0,45,9,0,0,0,0,0,0,7,41,6,6,6,0,0,0,0,0,43,5,5,0,0,0,0,0,0,37,100,20,100,40,100,40,100,40,100,40,100,40,0
757,0,0,0,0,0,3,16,0,44,8,0,0,0,0,0,0,6,41,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,36,100,20,100,40,100,40,100,40,100,40,100,50,0
758,0,0,0,0,0,2,15,0,44,8,0,0,0,0,0,0,6,39,6,6,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,40,100,40,100,40,100,40,100,40,100,40,0
759,0,0,0,0,0,3,16,0,44,7,0,0,0,0,0,0,6,40,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,38,100,40,100,40,100,40,100,40,100,30,100,40,0
760,0,0,0,0,0,2,15,0,44,7,0,0,0,0,0,0,6,38,6,5,5,0,0,0,0,0,41,7,6,0,0,0,0,0,0,38,100,60,100,40,100,50,100,50,100,30,100,40,0
761,0,0,0,0,0,2,16,0,43,7,0,0,0,0,0,0,7,39,5,4,5,0,0,0,0,0,42,6,5,0,0,0,0,0,0,38,100,60,100,40,100,50,100,40,100,30,100,40,0
762,0,0,0,0,0,3,16,0,44,6,0,0,0,0,0,0,6,39,5,5,5,0,0,0,0,0,40,6,4,0,0,0,0,0,0,37,100,60,100,50,100,50,100,50,100,30,100,50,0
763,0,0,0,0,0,2,15,0,44,6,0,0,0,0,0,0,6,37,6,5,6,0,0,0,0,0,42,6,5,0,0,0,0,0,0,36,100,80,100,40,100,50,100,40,100,40,100,50,0
764,0,0,0,0,0,3,16,0,44,5,0,0,0,0,0,0,6,38,5,5,5,0,0,0,0,0,43,5,4,0,0,0,0,0,0,36,100,80,100,40,100,40,100,40,100,40,100,50,0
765,0,0,0,0,0,2,15,0,44,5,0,0,0,0,0,0,6,36,6,5,5,0,0,0,0,0,41,6,5,0,0,0,0,0,0,36,100,100,100,40,100,50,100,50,100,40,100,50,0
766,0,0,0,0,0,2,16,0,43,6,0,0,0,0,0,0,6,37,5,4,5,0,0,0,0,0,42,6,5,0,0,0,0,0,0,36,100,80,100,40,100,50,100,40,100,40,100,50,0
767,0,0,0,0,0,2,15,0,44,5,0,0,0,0,0,0,6,38,6,5,5,0,0,0,0,0,41,5,5,0,0,0,0,0,0,37,100,80,100,40,100,50,100,50,100,40,100,40,0
768,0,0,0,0,0,2,16,0,43,5,0,0,0,0,0,0,6,36,6,5,6,0,0,0,0,0,42,6,5,0,0,0,0,0,0,36,100,100,100,40,100,50,100,40,100,40,100,50,0
769,0,0,0,0,0,3,16,0,44,6,0,0,0,0,0,0,7,38,5,5,5,0,0,0,0,0,43,6,5,0,0,0,0,0,0,36,100,80,100,40,100,40,100,40,100,40,100,50,0
770,0,0,0,0,0,2,15,0,44,5,0,0,0,0,0,0,6,38,6,5,6,0,0,0,0,0,42,5,5,0,0,0,0,0,0,37,100,80,100,40,100,50,100,40,100,40,100,40,0
771,0,0,0,0,0,2,16,0,43,6,0,0,0,0,0,0,6,37,5,4,5,0,0,0,0,0,42,6,5,0,0,0,0,0,0,36,100,80,100,40,100,50,100,40,100,40,100,50,0
772,0,0,0,0,0,2,15,0,44,6,0,0,0,0,0,0,7,38,6,5,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,80,100,40,100,50,100,50,100,40,100,40,0
773,0,0,0,0,0,2,16,0,43,6,0,0,0,0,0,0,6,39,6,4,5,0,0,0,0,0,43,5,5,0,0,0,0,0,0,37,100,60,100,30,100,50,100,40,100,40,100,40,0
774,0,0,0,0,0,1,15,0,43,7,0,0,0,0,0,0,6,38,6,5,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,60,100,40,100,50,100,50,100,40,100,40,0
775,0,0,0,0,0,2,15,0,42,7,0,0,0,0,0,0,6,40,7,5,6,0,0,0,0,0,43,5,5,0,0,0,0,0,0,37,100,40,100,30,100,50,100,40,100,40,100,40,0
776,0,0,0,0,0,2,16,0,43,8,0,0,0,0,0,0,6,39,6,5,5,0,0,0,0,0,44,5,6,0,0,0,0,0,0,36,100,40,100,30,100,40,100,40,100,50,100,40,0
777,0,0,0,0,0,1,15,0,43,9,0,0,0,0,0,0,7,41,6,5,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,20,100,40,100,50,100,50,100,40,100,40,0
778,0,0,0,0,0,2,16,0,43,9,0,0,0,0,0,0,7,43,6,5,5,0,0,0,0,0,44,5,6,0,0,0,0,0,0,38,100,0,100,30,100,40,100,40,100,40,100,30,0
779,0,0,0,0,0,1,15,0,43,10,0,0,0,0,0,0,7,42,6,5,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,0,100,40,100,50,100,50,100,40,100,40,0
780,0,0,0,0,0,2,16,0,43,10,0,0,0,0,0,0,7,44,6,6,6,0,0,0,0,0,43,6,7,0,0,0,0,0,0,38,100,0,100,40,100,40,100,40,100,40,100,30,0
781,0,0,0,0,0,1,15,0,43,11,0,0,0,0,0,0,7,43,6,5,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,39,100,0,100,30,100,40,100,40,100,30,100,30,0
782,0,0,0,0,0,1,15,0,41,11,0,0,0,0,0,0,6,44,6,6,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,0,100,40,100,40,100,40,100,40,100,40,0
783,0,0,0,0,0,2,16,0,43,12,0,0,0,0,0,0,7,44,5,5,5,0,0,0,0,0,43,5,6,0,0,0,0,0,0,38,100,0,100,40,100,40,100,40,100,40,100,30,0
784,0,0,0,0,0,1,15,0,43,12,0,0,0,0,0,0,7,44,6,6,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,0,100,40,100,40,100,40,100,40,100,40,0
785,0,0,0,0,0,2,16,0,43,12,0,0,0,0,0,0,6,45,5,5,6,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,0,100,40,100,40,100,30,100,40,100,30,0
786,0,0,0,0,0,1,15,0,43,12,0,0,0,0,0,0,7,44,5,6,6,0,0,0,0,0,42,5,6,0,0,0,0,0,0,38,100,0,100,50,100,40,100,40,100,40,100,30,0
787,0,0,0,0,0,2,15,0,42,11,0,0,0,0,0,0,6,44,6,6,7,0,0,0,0,0,44,6,7,0,0,0,0,0,0,38,100,0,100,40,100,40,100,30,100,40,100,30,0
788,0,0,0,0,0,1,15,0,43,11,0,0,0,0,0,0,6,42,5,6,6,0,0,0,0,0,45,6,7,0,0,0,0,0,0,38,100,0,100,40,100,30,100,30,100,40,100,30,0
789,0,0,0,0,0,1,15,0,41,10,0,0,0,0,0,0,6,43,5,6,6,0,0,0,0,0,42,6,6,0,0,0,0,0,0,39,100,0,100,50,100,40,100,40,100,30,100,30,0
790,0,0,0,0,0,2,16,0,43,10,0,0,0,0,0,0,6,41,5,6,6,0,0,0,0,0,45,6,7,0,0,0,0,0,0,38,100,0,100,40,100,30,100,30,100,40,100,30,0
791,0,0,0,0,0,1,15,0,43,10,0,0,0,0,0,0,7,42,5,6,6,0,0,0,0,0,42,5,6,0,0,0,0,0,0,38,100,0,100,50,100,40,100,40,100,40,100,30,0
792,0,0,0,0,0,2,16,0,43,9,0,0,0,0,0,0,6,42,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,37,100,0,100,40,100,30,100,40,100,40,100,40,0
793,0,0,0,0,0,1,15,0,43,9,0,0,0,0,0,0,6,40,5,6,6,0,0,0,0,0,42,6,7,0,0,0,0,0,0,38,100,20,100,50,100,40,100,40,100,40,100,30,0
794,0,0,0,0,0,2,15,0,42,8,0,0,0,0,0,0,6,41,5,6,5,0,0,0,0,0,44,6,6,0,0,0,0,0,0,39,100,20,100,40,100,30,100,40,100,30,100,30,0
795,0,0,0,0,0,2,16,0,43,8,0,0,0,0,0,0,6,39,4,5,5,0,0,0,0,0,42,6,6,0,0,0,0,0,0,37,100,40,100,50,100,40,100,40,100,40,100,40,0
796,0,0,0,0,0,1,15,0,43,8,0,0,0,0,0,0,6,39,4,6,5,0,0,0,0,0,40,6,7,0,0,0,0,0,0,38,100,40,100,60,100,40,100,50,100,40,100,30,0
797,0,0,0,0,0,2,16,0,43,7,0,0,0,0,0,0,6,40,4,5,4,0,0,0,0,0,41,6,6,0,0,0,0,0,0,39,100,40,100,50,100,40,100,50,100,30,100,30,0
798,0,0,0,0,0,1,15,0,43,7,0,0,0,0,0,0,6,38,4,5,5,0,0,0,0,0,39,6,6,0,0,0,0,0,0,37,100,60,100,60,100,50,100,50,100,40,100,40,0
799,0,0,0,0,0,2,16,0,43,6,0,0,0,0,0,0,6,39,4,5,4,0,0,0,0,0,41,5,5,0,0,0,0,0,0,37,100,60,100,50,100,40,100,50,100,40,100,40,0
800,0,0,0,0,0,1,15,0,43,6,0,0,0,0,0,0,6,37,4,5,5,0,0,0,0,0,39,6,6,0,0,0,0,0,0,37,100,80,100,60,100,50,100,50,100,40,100,40,0
801,0,0,0,0,0,1,16,0,42,6,0,0,0,0,0,0,6,37,5,6,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,80,100,50,100,40,100,50,100,40,100,40,0
802,0,0,0,0,0,2,17,0,44,5,0,0,0,0,0,0,6,38,4,6,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,39,100,80,100,50,100,30,100,40,100,30,100,30,0
803,0,0,0,0,0,1,16,0,44,5,0,0,0,0,0,0,6,36,5,6,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,37,100,100,100,50,100,40,100,50,100,40,100,40,0
804,0,0,0,0,0,2,17,0,44,6,0,0,0,0,0,0,6,37,5,5,5,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,80,100,40,100,40,100,40,100,40,100,40,0
805,0,0,0,0,0,1,16,0,44,5,0,0,0,0,0,0,6,38,5,6,5,0,0,0,0,0,41,6,6,0,0,0,0,0,0,39,100,80,100,50,100,40,100,50,100,30,100,30,0
806,0,0,0,0,0,1,17,0,43,5,0,0,0,0,0,0,6,36,6,6,6,0,0,0,0,0,43,6,6,0,0,0,0,0,0,37,100,100,100,40,100,40,100,40,100,40,100,40,0
807,0,0,0,0,0,1,16,0,44,6,0,0,0,0,0,0,7,38,5,6,5,0,0,0,0,0,44,5,5,0,0,0,0,0,0,37,100,80,100,40,100,30,100,40,100,40,100,40,0
808,0,0,0,0,0,1,16,0,42,5,0,0,0,0,0,0,6,38,6,6,5,0,0,0,0,0,42,5,5,0,0,0,0,0,0,37,100,80,100,40,100,40,100,50,100,40,100,40,0
